Date,CCL,CCL_kalman,CCL_lastweek,CCL_kalman_lastweek,hkbonds_change,fed_change,HSI_change,DJIA_change,USDI_change,unemployment,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value,pred_CCL
2017-04-30,155.45,158.92445517902095,154.57,158.50980086987826,-6.586486102561661,0.0,-1.1105195933384104,-0.24467604495085338,0.0,0.033,8261.49442348009,10636.164263959392,11801.812541436464,157.3178239508503
2017-04-23,154.57,158.50980086987826,152.77,157.96333104289167,-5.992937266306608,0.0,-0.2854841347978976,-0.35197470915355744,0.0,0.033,7972.373652561248,10436.507910447757,12027.00523809523,156.28592093300074
2017-04-16,152.77,157.96333104289167,152.57,157.44992794837802,-1.574320179922306,4.426229508196711,0.1317119963607949,0.0030383013585710827,0.0,0.033,8114.575089285722,9973.13778301887,11604.513333333334,156.09196566554448
2017-04-09,152.57,157.44992794837802,152.18,156.94833613794654,-4.890617403986363,-4.2386185243328045,-0.6201316626029962,-0.17872424120636277,-0.8591422434698348,0.033,8107.380150375931,10454.349158878496,11863.582167487693,155.62863630612497
2017-04-02,152.18,156.94833613794654,150.89,156.37176411706332,-9.31705965336559,13.345195729537384,1.709981317578868,-0.9851386979237153,0.0,0.033,8024.228730158737,10408.248223140496,11149.322410256409,154.95572044284808
2017-03-26,150.89,156.37176411706332,150.55,155.81775425382108,-0.9976057462091181,21.645021645021643,1.6243396567421353,0.021167451385517566,0.0,0.033,7959.103636363638,10463.680882352939,11588.124871794875,154.3368202634614
2017-03-19,150.55,155.81775425382108,149.38,155.2051687155241,2.459529559073448,1.9867549668874274,-0.49965861728969996,-0.26524933774628723,0.0,0.033,8010.4125797872375,9937.290654761906,11364.124415584422,153.8835831371149
2017-03-12,149.38,155.2051687155241,148.67,154.58334950060055,1.0392192300740843,-1.9480519480519543,-1.3864432945548177,0.8039020266679353,-0.7466278944110893,0.033,7648.880378548896,10229.722283464564,12318.398888888889,152.64840590337786
2017-03-05,148.67,154.58334950060055,148.22,153.9779073796135,-0.40500405004050277,0.0,0.7042475008427473,1.1346444307790637,0.0,0.033,7558.055593750005,9221.786071428573,11821.015555555548,151.93521847703624
2017-02-26,148.22,153.9779073796135,147.74,153.38442338890957,1.553788501965081,0.0,1.9487816746096565,2.1198893953098707,0.0,0.034,7421.991766381772,9841.734259259256,11020.985040000007,151.14797816052248
2017-02-19,147.74,153.38442338890957,146.83,152.76084529841023,-5.615942028985499,2.212389380530966,1.0439377689491547,0.9593326925072532,0.0,0.034,7481.072869822477,9944.139144385024,10887.172605042017,150.6994474337896
2017-02-12,146.83,152.76084529841023,146.59,152.1737754539175,3.8374717832956984,-2.164502164502158,0.3641567166771331,-0.2932996125124099,-1.3547955692951752,0.034,7514.417904191612,10504.417682926824,10484.864,150.23542959296145
2017-02-05,146.59,152.1737754539175,145.89,151.57597455136064,3.3283968900407634,0.0,0.906859697233453,0.9969135203373725,0.0,0.034,7724.772203389829,10726.78558139535,11575.131388888884,150.0935008306201
2017-01-29,145.89,151.57597455136064,146.8,151.12162471514742,4.6797790911733195,0.0,0.5157304542622754,-0.4875590920014994,0.0,0.034,7607.719623655906,10231.940772946846,10971.020869565213,149.46666801735432
